AutoId,MarkName,ModelName,Year,PriceUsd,PriceUah,TypeId,RaceKmThs,FuelId,GearId,BodyId,DriveId,HasDamage
32685283,Renault,Captur,2014,11000,387530,1,153,2,1,5,2,FALSE
32216079,Chevrolet,Cruze,2012,8200,288886,1,138,4,2,3,2,FALSE
32479553,Volkswagen,Jetta,2018,14900,524927,1,63,1,2,3,2,TRUE
27144446,BMW,X3,2011,15999,566045,1,165,4,2,5,1,TRUE
28105120,Nissan,Note,2012,4599,162023,1,345,2,1,4,2,FALSE
32685263,Nissan,Leaf,2013,13300,468559,1,150,6,2,4,2,TRUE
31222089,Lexus,LS 460,2011,17700,623571,1,155,1,2,3,1,FALSE
32484244,BMW,528,2011,16799,594349,1,240,1,2,2,1,FALSE
32685115,Hyundai,Sonata,2016,11500,405145,1,135,1,2,3,2,TRUE
32685174,Dodge,Journey,2016,11300,398099,1,93,1,2,5,2,FALSE
32315043,Toyota,Land Cruiser 200,2010,32000,1127360,1,207,2,2,5,1,FALSE
32488501,Subaru,Legacy Outback,2013,7900,278317,1,170,1,2,5,1,FALSE
32685159,Volkswagen,Jetta,2015,9500,334685,1,180,4,2,3,2,TRUE
32518747,Opel,Insignia,2010,7499,264190,1,173,1,1,3,2,FALSE
31681294,Audi,Q7,2018,47000,1655810,1,58,1,2,5,1,TRUE
32171978,Infiniti,QX60,2017,28500,1004055,1,36,1,2,5,1,TRUE
32505661,Audi,Q7,2017,48900,1722747,1,150,2,2,5,1,FALSE
32626993,Skoda,Fabia,2012,6000,211380,1,135,4,1,4,2,TRUE
32484320,Lexus,RX 450h,2019,47000,1657690,1,19,5,2,5,1,TRUE
32529246,Kia,Ceed,2012,6600,232518,1,170,2,1,2,2,FALSE
32681068,Land Rover,Range Rover Evoque,2011,18000,634140,1,124,1,2,5,1,TRUE
32685010,Volkswagen,Golf GTI,2012,10700,376961,1,176,1,2,4,2,FALSE
32684968,Volkswagen,Passat CC,2010,8600,302978,1,294,1,2,3,2,FALSE
32502047,Toyota,C-HR,2020,24700,873145,1,4,1,2,5,2,TRUE
32076157,Nissan,Maxima,2016,13900,489697,1,75,1,2,3,2,TRUE
32684923,Mitsubishi,Outlander,2018,18900,669060,1,70,1,2,5,1,FALSE
29938825,Hyundai,Genesis,2015,19000,669370,1,71,1,2,3,3,TRUE
32515570,Lexus,RX 350,2010,16500,581295,1,130,4,2,5,1,FALSE
32084211,Renault,Kangoo Express,2017,9000,318150,1,220,2,1,254,2,FALSE
32513094,Renault,Logan,2011,2999,105655,1,321,4,1,3,2,FALSE
32488208,Dodge,Challenger,2017,21999,775025,1,72,1,2,6,3,TRUE
32684833,Jeep,Patriot,2016,13500,477225,1,53,1,2,5,1,TRUE
32520681,Lexus,NX 200t,2015,25500,898365,1,86,1,2,5,2,TRUE
31808675,Opel,Astra H,2012,7555,266163,1,149,4,1,4,2,FALSE
31587539,Hyundai,Sonata,2010,8999,317035,1,190,3,3,3,2,FALSE
26390963,MAN,TGX,2010,30000,1056900,6,1,2,2,212,3,FALSE
32684764,Audi,Q7,2017,51000,1796730,1,82,2,2,5,1,FALSE
32684729,Hyundai,ix35,2011,13000,460200,1,250,4,2,5,1,FALSE
32367664,Renault,Master груз.,2014,10500,369915,6,400,2,1,195,2,FALSE
31711667,Renault,Master пасс.,2015,15000,528450,1,189,2,1,8,2,FALSE
27937880,Opel,Astra J,2012,8700,306501,1,205,2,1,2,2,FALSE
32684700,Nissan,Rogue,2017,18500,653975,1,47,1,2,5,1,TRUE
32684686,Chevrolet,Equinox,2012,6500,228995,1,75,1,2,5,2,TRUE
32495804,Ford,Kuga,2019,20900,736307,1,37,2,2,5,2,FALSE
32684501,Skoda,Octavia A7,2016,11300,400020,1,168,1,1,2,2,FALSE
31922341,Honda,Accord,2018,16900,597415,1,67,1,5,3,2,TRUE
31908351,Mitsubishi,Lancer,2016,11000,387530,1,163,1,2,3,2,TRUE
31962213,Nissan,Teana,2013,8800,311080,1,82,1,5,3,2,FALSE
31949429,Hyundai,i40,2012,10500,369915,1,194,1,2,2,2,FALSE
32164413,Mercedes-Benz,S 500,2011,18900,668115,1,168,1,2,3,1,FALSE
32683816,Dacia,Logan MCV,2010,5650,199728,1,176,1,1,2,2,FALSE
31801401,Infiniti,Q70,2013,15900,562065,1,164,4,2,3,3,FALSE
32495009,Hyundai,Sonata,2015,7500,264225,1,177,3,2,3,2,FALSE
32568365,Audi,Q5,2014,14900,524927,1,147,1,2,5,1,TRUE
32495814,Audi,A4,2013,12100,426283,1,76,1,2,3,1,TRUE
32499735,Kia,Optima,2013,11600,408668,1,174,5,3,3,2,TRUE
32684609,Mitsubishi,Eclipse Cross,2020,15550,549693,1,52,1,5,5,1,TRUE
32495512,Audi,A4,2013,10999,387495,1,103,1,5,3,2,TRUE
31189545,Skoda,Octavia A5,2011,9100,320593,1,240,2,1,307,2,FALSE
32283081,Subaru,Forester,2013,12600,443898,1,163,2,1,5,1,FALSE
32684506,Ford,Focus,2013,7600,268660,1,172,1,2,3,2,TRUE
32684451,Renault,Koleos,2017,13500,475605,1,99,1,2,5,2,FALSE
32091878,BMW,328,2015,16700,588341,1,89,1,2,3,1,TRUE
32523804,Kia,Cerato,2012,9600,339168,1,170,1,2,3,2,FALSE
32528072,Ford,Fusion,2016,11000,387530,1,130,4,2,3,2,TRUE
32684438,Nissan,370Z,2014,19300,682255,1,96,1,2,6,3,TRUE
32298538,Ford,Explorer,2017,22200,782106,1,103,1,2,5,1,TRUE
32684348,Harley-Davidson,883 Iron,2010,8000,282640,2,13,1,1,14,5,FALSE
32684369,Nissan,Rogue Sport,2018,13500,475605,1,91,1,3,5,2,TRUE
32684356,Chevrolet,Equinox,2019,16500,581295,1,67,1,2,5,1,TRUE
32518887,Volkswagen,Golf VI,2013,8500,299455,1,225,2,4,2,2,FALSE
32684245,Volvo,V50,2011,6250,220938,1,341,2,1,2,2,FALSE
32684316,Tesla,Model S,2015,34999,1237215,1,150,6,2,3,1,TRUE
32684276,Honda,CR-V,2010,14650,516119,1,129,2,2,5,1,FALSE
32171555,BMW,320,2016,19999,704565,1,25,1,2,3,3,TRUE
32303375,Mercedes-Benz,GLS 450,2017,47999,1691005,1,100,1,2,5,1,TRUE
32084420,Renault,Kangoo Express,2018,11500,406525,1,168,2,1,254,2,FALSE
23877243,Volvo,XC60,2010,13800,486174,1,185,2,2,5,1,FALSE
32684233,Toyota,Corolla,2010,5777,204390,1,140,1,1,3,2,FALSE
27805665,Mercedes-Benz,GLK 220,2011,14900,524927,1,267,2,2,2,1,FALSE
30854146,Jaguar,XF,2016,16999,600915,1,104,1,2,3,3,TRUE
32419908,Daewoo,Nexia,2012,2900,102167,1,195,4,1,3,2,FALSE
32471754,Jeep,Compass,2011,10300,362869,1,150,1,2,5,1,TRUE
32684155,Toyota,Avalon,2012,11700,412191,1,170,1,2,3,2,FALSE
32684172,Renault,Fluence,2010,7499,264190,1,162,4,2,3,2,FALSE
32434569,Volkswagen,Golf VI,2010,8900,313547,1,219,1,2,4,2,FALSE
32272257,Infiniti,QX80,2014,33800,1190774,1,77,1,2,5,1,TRUE
32684140,Peugeot,308 SW,2013,7300,258055,1,224,2,1,2,2,FALSE
32279503,Chevrolet,Spark,2011,6699,236006,1,150,1,2,4,2,FALSE
32492050,Mercedes-Benz,G 500,2012,90000,3170700,1,26,1,2,5,1,FALSE
32403021,Hyundai,ix35,2012,13500,476010,1,151,1,2,5,1,FALSE
32684115,Mercedes-Benz,ML 250,2014,23499,829045,1,124,2,2,5,1,FALSE
32684094,BMW,525,2010,12300,433329,1,365,2,2,2,1,FALSE
31728285,Mazda,CX-5,2018,22000,775060,1,7,1,2,5,2,TRUE
32684056,BMW,330,2017,24000,845520,1,124,1,2,3,1,TRUE
32684072,Mazda,3,2014,8000,281840,1,160,1,2,4,2,TRUE
32684017,Hyundai,Sonata,2017,16200,572670,1,33,1,2,3,2,FALSE
32299392,Volkswagen,Tiguan,2016,15999,563645,1,72,1,2,5,1,FALSE
32487836,Honda,CR-V,2015,20999,739795,1,127,2,2,5,1,FALSE
32684067,SsangYong,Korando,2014,12500,440375,1,78,2,2,5,1,FALSE
32683904,Hyundai,Avante,2016,12000,423360,1,79,2,2,3,2,FALSE
30585431,Lexus,GX 460,2021,88222,3108061,1,2,1,2,5,1,FALSE
32684012,Volkswagen,Tiguan,2011,11600,409248,1,234,2,1,5,2,FALSE
32050205,Volkswagen,Touareg,2016,32900,1160054,1,223,2,2,5,1,FALSE
30096955,Volkswagen,Sharan,2017,29000,1021670,1,90,2,2,8,2,FALSE
32683935,Ford,Mondeo,2010,6100,215208,1,244,2,1,2,2,FALSE
29391048,Skoda,Octavia A5,2011,8000,282880,1,228,2,1,2,2,FALSE
32203767,Land Rover,Range Rover Evoque,2020,53000,1867190,1,17,2,2,5,1,FALSE
32266635,Volkswagen,Jetta,2012,8500,299455,1,277,4,2,3,1,TRUE
32328831,Chevrolet,Cruze,2012,7800,274794,1,89,1,2,3,2,TRUE
32683925,Peugeot,3008,2011,7999,282765,1,253,2,1,4,2,FALSE
32419655,Renault,Grand Scenic,2015,10200,359346,1,260,2,1,8,2,FALSE
32123910,Subaru,XV,2014,9700,341731,1,162,1,1,4,1,FALSE
32683876,Skoda,Rapid,2014,10500,369915,1,154,2,2,4,2,FALSE
32683866,Mazda,5,2011,7500,264225,1,192,2,1,8,2,FALSE
32484166,Audi,A8,2013,27500,968825,1,142,1,2,3,1,TRUE
32683802,BMW,528,2011,12500,441875,1,205,1,2,3,1,TRUE
32683763,Dacia,Lodgy,2013,7700,271271,1,180,2,1,8,2,FALSE
32490011,Renault,Megane,2018,12200,429440,1,210,2,4,2,2,FALSE
32188496,Renault,Kadjar,2017,16950,597149,1,210,2,1,5,2,FALSE
32599298,Subaru,Forester,2020,32950,1160829,1,25,1,2,5,1,FALSE
32599390,Toyota,RAV4,2019,28950,1019908,1,45,1,2,5,2,FALSE
32599197,Citroen,C5 Aircross,2019,27950,984678,1,53,2,2,2,2,FALSE
32574855,Subaru,Forester,2014,12700,447421,1,140,1,5,5,1,TRUE
32599612,Volkswagen,Passat B8,2018,31950,1125599,1,115,2,2,3,2,FALSE
32475311,Renault,Grand Scenic,2011,8150,287125,1,202,2,1,8,2,FALSE
32463959,Volkswagen,Passat B7,2011,10900,384007,1,265,2,2,2,2,FALSE
32682794,Kia,K5,2013,10000,352300,1,10,3,2,3,2,FALSE
32582580,Volvo,XC90,2013,20500,722215,1,70,1,2,5,1,TRUE
31861177,Kia,Soul,2019,17400,613002,1,54,1,2,5,2,TRUE
32683606,Hyundai,Sonata,2013,8500,300900,1,96,3,2,3,2,FALSE
32683566,Kia,Sorento,2016,13900,489697,1,104,1,2,5,2,TRUE
32389931,Volkswagen,Passat B7,2013,12300,433329,1,237,2,4,2,2,FALSE
32517805,Opel,Combo груз.,2011,4500,158535,1,290,2,1,28,2,FALSE
32683503,Audi,A4,2011,11000,388850,1,280,2,1,2,2,FALSE
31749064,Mitsubishi,Outlander,2017,19400,683462,1,97,4,2,5,1,TRUE
32492457,Ford,Fusion,2019,17500,616525,1,48,5,2,3,2,TRUE
32683414,Volkswagen,Passat B7,2014,8999,318115,1,197,4,2,3,2,TRUE
32683389,Mercedes-Benz,Sprinter 319 пасс.,2012,28999,1021635,7,550,2,1,227,3,FALSE
32683017,Opel,Ampera,2012,16000,565600,1,282,5,2,307,2,FALSE
31053788,Volkswagen,Golf VI,2011,8000,281840,1,293,2,1,2,2,FALSE
32512359,Kia,Optima,2017,15900,560157,1,62,5,2,3,2,TRUE
32251289,Citroen,C4,2013,8499,299420,1,110,2,4,4,2,FALSE
32682737,Volkswagen,Passat Alltrack,2012,11600,410060,1,250,2,2,2,1,FALSE
32683059,Mitsubishi,Pajero Sport,2012,17400,613002,1,70,2,2,5,1,FALSE
32138024,Renault,Koleos,2017,19000,669370,1,220,2,2,5,1,FALSE
32635892,Nissan,Rogue,2015,11950,420998,1,115,1,2,5,1,TRUE
32683326,Nissan,e-NV200,2015,17900,632765,6,69,6,2,254,2,FALSE
31023580,MINI,Countryman,2015,15500,546065,1,51,2,2,4,1,TRUE
32491169,Renault,Grand Scenic,2014,12900,454467,1,107,2,1,8,2,FALSE
32683306,Mercedes-Benz,Sprinter 316 пасс.,2011,25999,919065,7,500,2,1,227,3,FALSE
32494069,Hyundai,Elantra,2010,7500,264225,1,150,4,2,3,2,FALSE
32682828,Kia,K5,2012,9000,318600,1,10,3,2,3,2,FALSE
32683224,Tesla,Model X,2016,58999,2071455,1,126,6,2,2,1,FALSE
32683236,Ford,Fusion,2013,8500,300475,1,153,1,2,3,2,TRUE
32683145,Tesla,Model S,2016,48999,1720355,1,127,6,2,3,1,FALSE
32506359,Infiniti,QX70,2013,12700,447421,1,198,1,2,5,3,TRUE
32683016,Audi,A7,2011,19500,686400,1,162,1,2,4,1,TRUE
32682483,Jeep,Cherokee,2015,14700,517881,1,199,1,2,5,1,TRUE
31937123,BMW,540,2019,54900,1934127,1,30,1,2,3,1,TRUE
32518287,Toyota,Camry,2011,12500,440375,1,199,4,2,3,2,FALSE
32680230,ВАЗ,2114,2013,3650,129028,1,113,4,1,4,2,FALSE
32574510,Nissan,Note,2013,5999,210625,1,189,2,1,4,2,FALSE
32682949,Nissan,Qashqai,2011,9500,333545,1,340,2,1,5,2,FALSE
32438001,Kia,Sorento,2017,18500,651755,1,50,1,2,5,1,FALSE
32682666,Renault,Zoe,2016,14500,510835,1,86,6,2,4,2,FALSE
23181432,Volkswagen,Passat B7,2012,10700,374714,1,298,2,2,3,2,FALSE
32366412,Skoda,Octavia RS,2013,11500,405145,1,248,2,3,2,2,FALSE
32089585,Kia,Sorento,2012,17700,623571,1,194,2,2,5,1,FALSE
32682873,Skoda,Octavia A5,2011,7300,257179,1,295,2,1,3,2,FALSE
32682964,Skoda,Octavia A7,2018,17800,627094,1,139,2,2,2,2,FALSE
32682975,Skoda,Fabia,2016,7499,264190,1,140,1,1,4,2,FALSE
32394454,Hyundai,Sonata,2018,13990,492868,1,39,1,2,3,2,TRUE
31977737,Acura,MDX,2016,30000,1056900,1,71,1,2,5,1,TRUE
32682950,Mitsubishi,Lancer X,2012,9699,341696,1,160,1,2,3,1,FALSE
32133967,Volkswagen,Tiguan,2019,30999,1092095,1,46,2,2,5,1,FALSE
30671278,BMW,530,2017,37900,1335217,1,167,5,2,3,3,FALSE
32649597,Subaru,Forester,2015,14700,517881,1,232,2,1,5,1,FALSE
25304305,Acura,ILX,2015,13400,469268,1,80,1,2,3,2,TRUE
32448866,Ford,Focus,2015,6499,228960,1,153,1,4,3,2,TRUE
32682771,Mitsubishi,ASX,2012,9000,317070,1,165,4,2,5,2,TRUE
32682764,Lexus,NX 200,2017,27900,982917,1,71,1,2,5,2,TRUE
32682705,ВАЗ,2111,2011,4350,152207,1,41,1,1,2,2,FALSE
32343696,Volkswagen,Passat B7,2012,8000,281840,1,227,4,2,2,2,FALSE
32310698,Hyundai,Santa FE,2020,33800,1190774,1,2,1,2,5,1,TRUE
31748939,Renault,Midlum,2014,20900,736307,6,299,2,1,195,3,FALSE
32157847,DAF,LF,2010,28900,1018147,6,397,2,1,198,3,FALSE
32654327,Skoda,Yeti,2013,8700,307545,1,217,1,1,5,2,FALSE
32682642,Audi,Q7,2017,46500,1627035,1,152,2,2,2,1,FALSE
31505336,Volkswagen,Passat B7,2016,13000,457990,1,157,1,2,3,2,TRUE
32682629,Hyundai,Santa FE,2016,24999,884965,1,132,2,3,5,1,FALSE
32682569,Volkswagen,Passat B7,2013,14900,524927,1,260,2,2,2,2,FALSE
31698766,Toyota,Aygo,2016,7700,271271,1,50,1,1,4,2,FALSE
31984009,Volkswagen,Golf GTD,2014,15800,552842,1,210,2,3,4,2,FALSE
32237258,Renault,Master груз.,2017,16700,588341,6,320,2,1,198,2,FALSE
32511590,Hyundai,Elantra,2016,10500,369915,1,56,4,2,3,2,TRUE
32450741,Nissan,Qashqai+2,2010,10500,371175,1,230,2,5,5,1,FALSE
32677739,Peugeot,Expert груз.,2016,10700,376961,1,209,2,1,254,2,FALSE
32682463,Ford,S-Max,2016,17400,613002,1,209,2,2,8,2,FALSE
32057859,Nissan,Qashqai+2,2010,9500,334685,1,240,2,1,5,2,FALSE
32682500,Ford,Fiesta,2014,7800,272922,1,88,1,1,4,2,FALSE
32682507,Nissan,Murano,2011,11200,395920,1,241,2,2,5,2,TRUE
32510090,Volkswagen,Touareg,2010,21800,768014,1,186,2,2,5,1,FALSE
32604211,Opel,Astra K,2018,14200,497284,1,150,2,2,2,2,FALSE
32682429,Skoda,Octavia A5,2011,7999,282285,1,220,2,2,307,2,FALSE
32524364,MAN,TGX,2011,34280,1207680,6,725,2,2,212,3,FALSE
32429222,BMW,M5,2018,79000,2783170,1,30,1,2,3,1,TRUE
32682409,Ford,Fiesta,2015,6150,217280,1,145,1,2,3,2,FALSE
32485039,Ford,EcoSport,2018,12500,440375,1,70,1,2,5,1,TRUE
32333660,MAN,TGX,2011,42850,1509600,6,700,2,2,212,3,FALSE
32513724,Audi,A6,2011,10851,380000,1,115,1,2,3,2,FALSE
32524244,DAF,XF 105,2013,36437,1276020,6,720,2,2,212,3,FALSE
32682372,BMW,X5,2012,16500,581295,1,250,1,2,5,1,TRUE
32493353,Kia,Sorento,2016,23900,841997,1,96,2,2,5,1,FALSE
31729622,Audi,Q3,2011,17900,630617,1,71,1,2,5,1,FALSE
32682322,Hyundai,Tucson,2019,18600,651930,1,30,1,2,5,1,FALSE
32682315,Cupra,Formentor,2021,48500,1714960,1,27,1,2,307,1,FALSE
32328764,Renault,Megane,2011,7800,274794,1,217,2,4,2,2,FALSE
32326207,Skoda,Superb,2015,14200,500266,1,290,2,2,2,2,FALSE
32682218,Toyota,Land Cruiser Prado 150,2012,25000,882000,1,290,2,2,5,1,FALSE
32682206,Porsche,Macan,2017,48000,1693440,1,65,1,2,5,1,TRUE
32682239,Lexus,RX 200t,2016,36999,1295705,1,110,1,2,5,1,FALSE
32682161,Nissan,Qashqai,2010,9700,341731,1,167,2,1,5,2,FALSE
32263644,Kia,Sportage,2015,17999,630865,1,157,2,2,5,2,FALSE
21545181,Mercedes-Benz,Atego,2013,40800,1437384,6,415,2,1,198,3,FALSE
32386866,Opel,Movano груз.,2017,15000,528450,6,342,2,1,210,2,FALSE
29178840,Geely,Emgrand 8,2014,6500,228995,1,138,4,1,3,2,FALSE
32682090,Volkswagen,Caddy груз.,2017,11400,401622,1,35,1,1,254,2,FALSE
32350339,BMW,3 Series GT,2017,24800,876680,1,121,2,2,4,3,FALSE
32682063,BMW,730,2016,49999,1761465,1,70,2,2,3,1,FALSE
32586616,Skoda,Octavia A5,2010,7900,278317,1,255,2,1,2,1,FALSE
26971985,Subaru,Forester,2020,36000,1268280,1,25,1,2,5,1,FALSE
32497707,Volkswagen,Jetta,2013,5000,176150,1,184,1,2,3,2,TRUE
32489162,Volkswagen,Passat B7,2013,10999,387495,1,89,1,3,3,2,TRUE
32431603,Nissan,Note,2010,6500,228085,1,155,1,1,4,2,FALSE
32488515,Opel,Vivaro груз.,2011,4900,172627,6,274,2,1,210,2,TRUE
32321846,Audi,A5,2017,32000,1123840,1,58,1,2,6,1,TRUE
32681897,Jeep,Patriot,2015,10500,369915,1,136,1,2,5,2,TRUE
31416707,Audi,A3,2015,15600,549588,1,100,1,2,3,2,TRUE
32217120,Ford,Fusion,2014,11800,415714,1,142,1,2,3,2,TRUE
31618726,Peugeot,207,2011,5200,183196,1,207,2,1,2,2,FALSE
32469801,Ford,EcoSport,2018,12200,429806,1,12,1,2,5,1,FALSE
32681847,Scania,R 410,2015,34003,1201992,6,874,2,2,212,3,FALSE
32588281,Renault,Master груз.,2017,14000,493220,1,244,2,1,28,2,FALSE
32639896,Toyota,Land Cruiser Prado 150,2013,36999,1303475,1,116,2,2,5,1,FALSE
32681807,Skoda,Superb,2010,11400,402192,1,138,2,2,307,2,FALSE
32681818,Volkswagen,Jetta,2012,8700,307371,1,130,4,2,3,2,TRUE
32472895,Toyota,Camry,2016,17000,598910,1,120,1,2,3,2,TRUE
32585385,Volkswagen,Jetta,2015,11300,398099,1,200,2,2,3,2,FALSE
32681790,Toyota,RAV4,2014,18690,658449,1,105,2,2,5,1,FALSE
32681781,Renault,Fluence,2010,7900,278317,1,220,2,1,3,2,FALSE
32368689,Mitsubishi,Pajero Sport,2013,13999,493185,1,174,2,1,5,1,FALSE
32681779,Mercedes-Benz,Atego 1224,2011,25000,880750,6,362,2,2,197,3,FALSE
32022293,Mercedes-Benz,CLS 400,2014,29777,1049044,1,67,1,3,3,1,TRUE
32681758,Toyota,RAV4,2019,12500,440375,1,25,1,1,5,2,TRUE
24412721,Audi,A6,2013,14500,509675,1,278,2,2,2,2,FALSE
32677493,Volkswagen,Jetta,2014,9999,352265,1,158,1,2,3,2,TRUE
32681698,Subaru,Legacy,2010,12200,429806,1,93,4,2,3,1,FALSE
31701116,Renault,Talisman,2016,16500,583275,1,190,2,1,3,2,FALSE
32652165,Toyota,Avalon,2014,18800,662324,1,110,5,2,3,2,TRUE
32492226,BMW,535,2014,16000,565600,1,200,1,2,3,1,TRUE
32681628,Ford,Fusion,2014,9100,321685,1,147,1,2,3,2,TRUE
32492362,Volkswagen,Touareg,2013,29500,1039285,1,65,2,2,5,1,FALSE
32681622,BMW,530 GT,2010,15500,547925,1,243,2,2,307,3,FALSE
32306459,Peugeot,308,2010,5500,193765,1,250,2,1,4,2,FALSE
32681574,Infiniti,Q50,2015,11999,422725,1,244,2,2,3,3,FALSE
32420270,Audi,A6,2016,29500,1039285,1,82,2,2,3,1,FALSE
32069730,MAN,TGS,2012,33500,1180205,4,770,2,2,125,3,FALSE
32324783,Nissan,Kicks,2019,14900,524927,1,28,1,2,5,2,TRUE
32521566,Kia,Sorento,2015,15999,563645,1,121,1,2,5,1,TRUE
32491899,Volkswagen,T5 (Transporter) груз.,2012,9800,345254,1,169,2,1,254,2,FALSE
32681545,MINI,Cooper,2015,10400,367640,1,117,1,2,4,2,TRUE
32495297,Hyundai,Santa FE,2011,11700,412191,1,257,2,2,5,1,FALSE
32505323,Renault,Kangoo Combi,2011,7350,258940,1,214,1,1,2,2,FALSE
32650266,SEAT,Alhambra,2010,9550,336446,1,240,2,1,8,2,FALSE
32238265,Opel,Antara,2013,10700,376961,1,175,2,2,5,1,FALSE
32494292,Renault,Megane,2010,6800,239564,1,214,1,1,2,2,FALSE
32268739,SEAT,Alhambra,2017,22000,775060,1,162,2,2,8,2,FALSE
32681459,Renault,Master груз.,2017,13700,482651,1,195,2,1,254,2,FALSE
32231757,Lincoln,MKX,2016,18900,665847,1,84,1,2,5,1,TRUE
32681437,Jeep,Patriot,2015,11500,406525,1,160,4,5,5,2,TRUE
32681419,BMW,X6,2010,18900,661878,1,100,1,2,5,1,FALSE
24793425,Peugeot,5008,2012,7700,271117,1,240,2,2,8,2,FALSE
32298939,Audi,A6,2014,15300,539019,1,76,1,2,3,1,TRUE
32301746,Mercedes-Benz,Sprinter 316 груз.,2018,19996,706859,6,245,2,1,210,3,FALSE
30849096,ГАЗ,33023 Газель,2011,5200,183196,6,130,4,1,194,2,FALSE
32186944,Audi,Q5,2013,18700,658801,1,184,2,3,2,1,FALSE
32674297,Peugeot,308,2010,6400,225472,1,169,1,2,4,2,FALSE
32545226,Subaru,Forester,2014,13000,457990,1,250,4,5,5,1,FALSE
32430541,Mitsubishi,Outlander Sport,2016,13400,471814,1,37,1,5,5,2,TRUE
31462179,Nissan,Kicks,2019,16000,563680,1,67,1,2,5,2,TRUE
32681320,Chevrolet,Captiva,2011,10999,388815,1,157,2,2,5,1,FALSE
32580927,Chevrolet,Captiva,2011,12999,457695,1,161,2,2,5,1,FALSE
29142587,Jaguar,F-Type,2016,44300,1560689,1,14,1,2,6,1,TRUE
32680657,Ford,Escape,2018,13800,486174,1,93,1,2,5,1,TRUE
32681270,BMW,X5,2010,14450,509073,1,220,1,2,5,1,FALSE
32119367,Infiniti,Q70,2017,26850,945925,1,42,1,2,3,1,TRUE
32681222,Kia,Rio,2012,7600,268660,1,140,4,1,3,2,FALSE
31398889,Volvo,S40,2011,8400,295932,1,208,2,1,3,2,FALSE
32681192,Mercedes-Benz,Sprinter 516 пасс.,2011,26000,915980,7,400,2,2,227,3,FALSE
32681186,Honda,CR-V,2014,14950,526689,1,188,2,1,5,2,FALSE
31842242,Jeep,Grand Cherokee,2017,27555,970212,1,64,4,2,5,1,TRUE
32681136,Mercedes-Benz,ML 350,2011,23550,833670,1,263,2,2,5,1,FALSE
32642893,Hyundai,Santa FE,2015,15500,546065,1,145,1,2,5,1,TRUE
32279137,Opel,Astra K,2018,13900,489697,1,38,2,2,2,2,FALSE
32308784,Peugeot,Partner пасс.,2014,9800,345254,1,175,2,1,8,2,FALSE
32681135,Hyosung,Aquila 250,2013,3500,123235,2,1,1,1,23,6,FALSE
32308758,Volkswagen,Caddy пасс.,2017,16800,591864,1,167,2,1,8,2,FALSE
32681128,Volkswagen,Passat B6,2010,8300,292243,1,260,2,1,2,2,FALSE
32681112,Kia,Sportage,2019,18150,639062,1,64,1,1,5,2,FALSE
31058263,Infiniti,Q50,2017,18961,667998,1,47,1,2,3,1,TRUE
32680776,Volkswagen,Golf GTI,2012,9500,334685,1,196,1,1,4,2,TRUE
32655469,Jeep,Cherokee,2017,16600,584818,1,60,4,2,5,2,TRUE
32144210,Volkswagen,Tiguan,2018,36800,1295728,1,20,2,2,5,1,FALSE
32572605,Suzuki,VL 800 Intruder,2010,6800,239428,2,14,1,1,23,4,FALSE
32604108,Acura,TSX,2013,11300,399455,1,192,1,2,3,2,TRUE
32680994,Volkswagen,Passat B7,2011,9500,334685,1,197,1,2,3,2,TRUE
32594119,Ford,Focus,2016,12700,448945,1,134,2,1,2,2,FALSE
29514693,BMW,318,2017,22000,775060,1,42,1,3,3,3,FALSE
32681028,Lexus,ES 300h,2016,28000,985880,1,79,5,2,3,2,TRUE
32680985,Volkswagen,Tiguan,2012,18300,644709,1,186,2,4,5,1,FALSE
32680986,Lexus,GS 350,2012,21000,739830,1,158,1,2,3,1,TRUE
32680972,Opel,Vivaro груз.,2014,10999,387495,1,286,2,1,254,2,FALSE
32680865,Mazda,6,2017,12999,457955,1,71,1,2,3,2,FALSE
32434622,Fiat,Ducato груз.,2015,16500,580965,4,565,2,1,298,2,FALSE
32680843,Volkswagen,Golf VI,2011,7200,254520,1,264,1,1,4,2,FALSE
32680817,Dacia,Logan,2015,5900,208211,1,154,1,1,3,2,FALSE
32470041,Mazda,6,2015,11200,394352,1,74,1,2,3,2,TRUE
32680779,SsangYong,Korando,2013,8800,310024,1,270,2,2,5,1,FALSE
32680758,Audi,Q7,2016,48500,1708655,1,81,1,2,5,1,FALSE
32037984,Toyota,Camry,2017,17900,630617,1,138,1,2,3,2,FALSE
32680687,Skoda,Superb,2018,21900,771537,1,185,2,2,3,2,FALSE
32680754,Volkswagen,Tiguan,2010,8900,313547,1,255,1,2,5,1,FALSE
32326539,Kia,Sportage,2017,18700,658801,1,132,2,2,5,2,FALSE
31702482,BMW,520 GT,2014,26000,915980,1,170,2,2,3,3,TRUE
32641056,BMW,528,2011,15800,556634,1,177,1,2,3,1,FALSE
30246837,Mercedes-Benz,Sprinter 516 груз.,2013,15000,528450,6,309,2,1,213,3,FALSE
32680598,Ford,Focus,2013,7300,257179,1,125,1,2,4,2,TRUE
32680583,Lexus,RX 350,2011,20900,736307,1,180,1,2,5,1,FALSE
32680574,Hyundai,Santa FE,2013,16000,563680,1,361,2,2,5,1,FALSE
32680541,Hyundai,Santa FE,2010,11200,395920,1,223,2,2,5,1,FALSE
32680553,Toyota,Prius,2011,10500,369915,1,201,5,2,4,2,FALSE
